CreationDate,Id,LinkTypeId,PostId,RelatedPostId
2016-01-08T22:48:58.467,646610,3,36443,15634
2016-01-10T16:20:09.270,646730,3,36421,25222
2016-01-10T18:09:48.393,646742,1,36463,31770
2016-01-10T21:13:57.360,646744,3,36463,31770
2016-01-11T08:46:46.143,646762,1,36471,220
2016-01-11T20:08:24.613,646811,1,36475,25451
2016-01-12T00:21:46.073,646833,1,36477,24590
2016-01-12T09:34:19.757,646841,3,36477,24590
2016-01-12T16:49:45.967,646857,1,31838,16346
2016-01-12T17:54:14.400,646874,1,36489,24255
2016-01-12T19:58:55.147,646884,3,31838,16346
2016-01-13T00:43:23.760,646921,1,36495,13551
2016-01-13T02:54:05.100,646956,1,36498,21360
2016-01-13T20:01:12.510,647031,1,36508,14730
2016-01-14T05:54:47.453,647073,3,36475,25451
2016-01-14T14:13:08.257,647096,1,36538,9764
2016-01-15T21:55:17.280,647201,1,36547,18578
2016-01-16T10:51:01.593,647217,1,36558,12518
2016-01-16T10:51:01.593,647218,1,36558,13849
2016-01-18T04:36:13.780,647326,1,36573,35263
2016-01-18T11:34:45.520,647349,1,36577,8909
2016-01-18T11:34:45.520,647350,1,36577,21894
2016-01-18T22:47:38.570,647425,1,36588,36577
2016-01-18T22:48:13.523,647427,1,36577,36588
2016-01-19T00:09:54.097,647434,1,36588,4214
2016-01-19T01:51:54.357,647445,1,36578,36594
2016-01-19T01:53:20.063,647446,1,36594,36578
2016-01-19T14:15:34.430,647497,1,36600,16964
2016-01-19T20:44:35.387,647546,1,36622,3730
2016-01-19T21:46:55.607,647553,1,36612,4762
2016-01-20T03:00:31.623,647594,3,36622,3730
2016-01-20T18:11:43.230,647698,3,36612,4762
2016-01-20T20:21:17.317,647716,1,36648,689
2016-01-20T22:22:01.697,647740,1,36653,5459
2016-01-20T23:44:51.337,647753,1,36657,13438
2016-01-21T17:50:43.827,647861,3,36498,21360
2016-01-22T02:07:36.980,647902,1,36684,36641
2016-01-22T02:07:36.980,647903,1,36684,36661
2016-01-22T02:07:36.980,647904,1,36684,36633
2016-01-22T23:53:37.147,647967,1,36692,20591
2016-01-23T00:52:38.777,647980,1,36684,29793
2016-01-23T00:52:38.777,647981,1,36684,1549
2016-01-23T00:52:38.777,647982,1,36684,7133
2016-01-23T00:52:38.777,647983,1,36684,18155
2016-01-24T09:38:50.757,648083,1,36706,36684
2016-01-25T04:09:43.863,648172,1,36712,35324
2016-01-25T22:10:01.420,648288,1,36729,36692
2016-01-26T09:30:43.343,648325,1,36750,16340
2016-01-26T23:02:34.517,648378,1,36750,17309
2016-01-27T12:47:03.220,648456,1,36780,36706
2016-01-27T15:30:33.537,648467,1,36763,26065
2016-01-27T15:55:11.493,648471,1,36774,8781
2016-01-27T19:47:34.843,648490,1,36784,24255
2016-01-27T22:42:53.410,648508,3,36784,24255
2016-01-27T23:09:05.953,648510,3,36780,36706
2016-01-28T06:37:52.093,648552,1,36789,12518
2016-01-28T13:10:40.030,648626,3,36774,8781
2016-01-29T16:54:25.063,648749,1,36825,347
2016-01-29T18:15:15.287,648765,1,36828,36826
2016-01-30T21:45:50.687,648910,1,36858,819
2016-01-30T21:47:30.120,648911,1,36858,10972
2016-01-30T21:53:21.083,648912,1,36868,7052
2016-01-30T21:55:56.913,648913,1,36859,3666
2016-01-30T21:56:35.223,648914,1,36859,17678
2016-01-31T11:12:24.003,648964,1,36886,25721
2016-02-01T03:08:26.083,649050,1,36886,10918
2016-02-02T08:16:04.837,649192,1,36924,23632
2016-02-02T08:18:58.350,649193,1,36924,36671
2016-02-02T19:00:50.863,649226,1,18599,3341
2016-02-02T19:40:39.300,649237,3,36868,7052
2016-02-03T22:20:30.683,649333,1,36948,16562
2016-02-04T12:06:13.260,649393,1,36959,937
2016-02-04T16:10:52.737,649421,1,36959,4762
2016-02-04T17:34:00.467,649433,1,36959,141
2016-02-04T19:40:05.990,649437,1,29398,20295
2016-02-05T15:28:37.790,650670,1,36992,36983
2016-02-05T18:33:36.627,650687,1,1487,6693
2016-02-07T10:23:58.843,651029,1,30178,35338
2016-02-07T13:05:06.570,651044,1,36985,29398
2016-02-07T15:04:54.243,651056,3,36858,819
2016-02-07T15:07:59.373,651057,3,36859,3666
2016-02-08T04:28:47.973,651208,3,36959,937
2016-02-09T04:56:47.647,651491,1,37040,11282
2016-02-09T08:04:04.033,651513,1,37058,6434
2016-02-09T08:04:08.417,651514,1,37058,24255
2016-02-09T23:45:32.247,651703,1,37076,13430
2016-02-10T01:41:44.170,651771,1,37062,37063
2016-02-10T19:53:23.990,651973,1,37100,14740
2016-02-11T03:45:01.780,652055,1,4762,244
2016-02-11T04:27:44.870,652058,3,36886,25721
2016-02-11T09:34:05.473,652096,1,37108,8090
2016-02-12T03:15:21.900,652289,1,37114,7979
2016-02-12T03:15:21.900,652290,1,37114,1121
2016-02-12T03:15:21.900,652291,1,37114,23282
2016-02-12T03:15:21.900,652292,1,37114,15696
2016-02-12T03:15:21.900,652293,1,37114,6238
2016-02-12T03:15:21.900,652294,1,37114,5745
2016-02-12T15:27:02.390,652387,1,37130,3957
2016-02-13T10:10:00.490,652549,1,37103,244
2016-02-13T21:21:35.597,652678,1,37146,16584
2016-02-14T08:00:33.640,652796,1,37151,5721
2016-02-14T12:13:38.787,652849,1,37146,24416
2016-02-17T01:06:40.363,653482,1,37198,36767
2016-02-19T13:39:19.307,654121,1,37247,14433
2016-02-19T20:04:15.320,654176,1,37255,37235
2016-02-19T23:13:22.167,654212,1,37227,683
2016-02-19T23:13:22.167,654213,1,37227,4423
2016-02-20T01:16:57.797,654230,1,37227,25721
2016-02-22T15:42:50.227,654898,1,37289,188
2016-02-22T15:42:50.227,654899,1,37289,12518
2016-02-22T17:03:48.540,654933,1,37290,34970
2016-02-22T21:07:40.817,655002,3,37255,37235
2016-02-23T16:19:31.720,655168,1,37309,28598
2016-02-25T00:00:23.283,655562,1,37336,10181
2016-02-25T06:44:27.353,655636,3,37336,10181
2016-02-26T16:25:11.227,655949,1,37357,28539
2016-02-26T16:34:51.653,655954,1,37359,16156
2016-02-27T03:04:54.333,656115,1,37372,7979
2016-02-27T03:04:54.333,656116,1,37372,1121
2016-02-27T03:04:54.333,656117,1,37372,23282
2016-02-27T03:04:54.333,656118,1,37372,15696
2016-02-27T03:04:54.333,656119,1,37372,6238
2016-02-27T03:04:54.333,656120,1,37372,5745
2016-02-27T08:01:49.060,656139,1,37373,397
2016-03-01T14:56:21.737,656811,1,37423,6139
2016-03-02T00:39:49.477,656881,1,37419,2607
2016-03-05T03:24:57.753,657268,3,37423,6139
2016-03-05T19:05:40.610,657318,1,37487,9938
2016-03-05T23:23:39.313,657344,1,37488,37074
2016-03-07T08:22:11.427,657480,1,228,37387
2016-03-07T22:23:27.007,657528,1,37387,228
2016-03-10T00:49:47.400,657712,3,228,37387
2016-03-11T01:59:32.060,657824,1,37554,2868
2016-03-11T01:59:32.060,657825,1,37554,1989
2016-03-11T04:25:27.080,657827,1,37562,16034
2016-03-11T05:30:52.067,657839,1,37570,2392
2016-03-11T21:02:53.167,657891,1,37574,18066
2016-03-12T22:10:42.317,657987,1,37587,37227
2016-03-12T22:11:16.893,657988,1,37587,4423
2016-03-13T10:27:13.763,658041,3,37587,37227
2016-03-13T12:48:35.170,658048,1,37593,910
2016-03-13T18:17:40.160,658100,1,37598,13826
2016-03-14T09:47:30.513,658208,1,37606,9362
2016-03-14T23:53:33.470,658335,1,37624,24248
2016-03-14T23:53:33.470,658336,1,37624,1235
2016-03-15T06:02:38.723,658359,1,37645,1743
2016-03-15T15:40:44.120,658429,1,37657,28993
2016-03-15T22:47:15.107,658483,3,37645,1743
2016-03-16T00:45:59.417,658488,1,37668,280
2016-03-16T07:35:23.307,658512,1,37654,17796
2016-03-16T16:36:10.067,658532,1,37653,36873
2016-03-16T17:10:01.830,658534,3,37574,18066
2016-03-16T17:10:32.723,658535,3,37657,28993
2016-03-17T15:23:53.467,658656,1,37714,2719
2016-03-17T20:50:59.837,658690,1,37689,24769
2016-03-18T03:07:24.490,658726,1,37722,1136
2016-03-18T08:03:27.883,658754,1,37734,17786
2016-03-18T12:33:59.617,658769,3,37722,1136
2016-03-18T12:35:42.470,658770,3,37734,17786
2016-03-19T14:24:08.260,658843,1,37747,244
2016-03-19T22:39:26.820,658889,1,37752,31494
2016-03-19T22:39:26.820,658890,1,37752,25451
2016-03-23T17:34:08.953,659296,1,37799,9004
2016-03-26T14:55:19.023,659594,1,37855,5647
2016-03-27T13:13:30.663,659694,1,37872,31361
2016-03-27T13:26:28.387,659702,3,37872,31361
2016-03-28T08:24:10.333,659808,1,37855,14541
2016-03-28T20:08:15.617,659888,1,37897,12456
2016-03-28T22:25:03.057,659905,1,37855,16591
2016-03-28T23:20:46.283,659912,1,37874,394
2016-03-28T23:26:49.200,659918,1,37874,20798
2016-03-30T11:41:57.580,660054,1,37925,30543
2016-03-30T11:41:57.580,660055,1,37925,34380
2016-03-30T13:00:41.047,660058,1,37925,37627
2016-03-30T16:55:09.933,660067,3,37855,14541
2016-03-30T16:55:09.933,660068,3,37855,16591
2016-03-30T21:43:22.020,660106,1,37936,1916
2016-03-30T21:54:00.407,660112,1,37932,10151
2016-03-30T22:56:10.063,660117,3,37936,1916
2016-03-31T11:27:31.633,660163,3,37942,12707
2016-03-31T12:06:59.873,660167,1,37941,20627
2016-03-31T23:22:03.063,660268,1,37953,884
2016-04-01T03:08:12.523,660298,1,37897,37418
2016-04-02T00:59:16.427,660401,1,37968,31494
2016-04-02T03:02:17.477,660412,1,37966,32726
2016-04-02T06:25:23.700,660415,1,37944,37964
2016-04-02T08:02:56.127,660417,3,37968,31494
2016-04-02T08:05:54.050,660418,3,37932,10151
2016-04-02T08:06:13.490,660419,3,37953,884
2016-04-02T08:06:30.663,660420,3,37941,20627
2016-04-02T08:06:51.587,660421,3,37925,30543
2016-04-03T17:41:03.303,660597,1,38010,18691
2016-04-04T08:57:11.700,660685,1,38024,37247
2016-04-04T08:57:11.700,660686,1,38024,14433
2016-04-04T12:48:01.983,660735,1,38026,31942
2016-04-04T14:06:33.613,660748,1,38020,36577
2016-04-05T02:22:22.250,662302,1,38045,35807
2016-04-05T02:23:34.943,662303,1,38045,20461
2016-04-05T21:14:11.487,662526,1,5732,37399
2016-04-06T08:02:51.007,662707,1,38069,2558
2016-04-06T08:02:58.520,662708,3,38069,2558
2016-04-06T09:10:01.843,662728,1,38020,36588
2016-04-06T22:49:13.670,662875,1,10054,36577
2016-04-08T04:29:35.190,663247,1,38094,616
2016-04-08T05:10:56.290,663252,3,38045,35807
2016-04-08T15:59:07.637,663400,1,38077,13367
2016-04-10T07:02:26.227,663862,1,38126,9023
2016-04-10T17:51:42.133,663996,1,38120,9938
2016-04-10T22:14:56.253,664058,1,38131,37769
2016-04-11T08:43:57.730,664167,1,38128,38020
2016-04-11T09:02:45.640,664174,1,38128,36577
2016-04-11T10:29:56.663,664185,1,38143,38128
2016-04-11T10:29:56.663,664186,1,38143,38020
2016-04-11T10:29:56.663,664187,1,38143,36577
2016-04-11T10:29:56.663,664188,1,38143,21894
2016-04-11T10:29:56.663,664189,1,38143,8909
2016-04-12T19:48:45.360,664596,1,38169,15420
2016-04-12T23:29:09.590,664662,1,38171,17042
2016-04-13T14:33:12.727,664792,1,38180,9938
2016-04-13T16:40:57.807,664810,1,38176,244
2016-04-13T23:21:47.790,664971,1,38194,3062
2016-04-14T01:56:44.553,664998,1,38189,15137
2016-04-14T12:16:00.940,665121,1,38210,38176
2016-04-14T14:28:03.743,665146,1,38132,5043
2016-04-14T21:21:03.633,665267,1,38225,10785
2016-04-15T02:46:33.257,665322,3,38225,10785
2016-04-15T19:06:40.457,665513,3,38194,3062
2016-04-15T19:08:11.607,665514,3,38180,9938
2016-04-16T21:04:13.033,665864,1,38262,37327
2016-04-16T21:29:32.630,665889,1,38262,858
2016-04-18T02:37:37.723,666352,1,38279,32023
2016-04-18T20:11:08.420,666551,1,38291,30690
2016-04-18T20:13:49.387,666552,1,38289,8
2016-04-19T08:27:32.737,666701,1,38302,28477
2016-04-19T11:34:25.427,666737,1,38291,38176
2016-04-19T20:27:35.497,666913,3,38289,8
2016-04-21T08:57:34.870,667391,1,38356,6753
2016-04-21T20:02:59.613,667576,1,38356,34211
2016-04-22T01:39:39.780,667677,3,38279,32023
2016-04-23T13:51:40.010,668191,1,38401,14567
2016-04-24T00:50:40.457,668392,1,38412,9410
2016-04-24T01:14:40.993,668394,3,38412,9410
2016-04-24T22:12:07.780,668735,1,38440,36354
2016-04-25T23:25:06.090,669055,1,38477,2690
2016-04-25T23:25:06.090,669056,1,38477,1628
2016-04-26T00:24:13.000,669065,3,38440,36354
2016-04-26T05:07:56.580,669140,3,38477,1628
2016-04-26T10:39:38.250,669208,1,38484,28603
2016-04-26T21:17:07.160,669393,1,38497,28505
2016-04-26T21:17:52.727,669394,1,38497,16253
2016-04-27T07:32:58.617,669532,3,38484,28603
2016-04-28T04:29:24.383,669817,3,38497,28505
2016-04-28T14:09:01.450,669917,1,38542,5612
2016-04-30T01:31:18.140,670288,3,32536,31494
2016-04-30T02:01:51.053,670289,1,38568,9122
2016-04-30T02:02:04.397,670290,3,38568,9122
2016-05-02T02:18:47.543,670555,1,512,515
2016-05-04T10:06:29.283,670935,1,38647,14625
2016-05-04T12:44:34.763,670953,1,38646,7979
2016-05-04T12:44:34.763,670954,1,38646,1121
2016-05-04T12:44:34.763,670955,1,38646,23282
2016-05-04T12:44:34.763,670956,1,38646,15696
2016-05-04T12:44:34.763,670957,1,38646,6238
2016-05-04T12:44:34.763,670958,1,38646,5745
2016-05-05T00:28:56.947,671028,1,38661,32729
2016-05-05T19:47:23.557,671134,1,38670,10503
2016-05-05T23:31:24.740,671174,1,38661,5866
2016-05-06T03:55:39.970,671185,3,38647,14625
2016-05-06T03:56:59.697,671186,3,38661,5866
2016-05-06T03:57:40.043,671187,3,38670,10503
2016-05-06T04:08:32.893,671198,1,38685,9677
2016-05-06T08:34:28.927,671222,1,38686,8716
2016-05-06T12:34:24.117,671273,3,38686,8716
2016-05-07T11:07:26.967,671379,1,38720,25756
2016-05-07T16:18:32.680,671418,1,38729,18774
2016-05-07T22:26:46.980,671482,1,38729,3967
2016-05-08T03:49:47.280,671515,1,38745,20395
2016-05-08T16:21:54.110,671557,3,38745,20395
2016-05-08T22:03:56.007,671622,1,38756,244
2016-05-09T06:35:33.500,671646,3,38756,244
2016-05-09T12:01:59.183,671682,1,32496,367
2016-05-09T17:06:09.163,671718,1,38771,32003
2016-05-09T21:32:06.203,671747,1,38776,31056
2016-05-10T18:13:57.127,671940,1,38824,36264
2016-05-10T20:20:43.597,671969,3,38824,36264
2016-05-11T13:47:50.390,672102,1,38849,5102
2016-05-11T19:13:09.877,672127,3,38849,5102
2016-05-12T02:13:03.780,672234,1,38872,244
2016-05-12T05:54:59.813,672248,1,38826,31397
2016-05-12T16:54:54.263,672312,1,38894,38349
2016-05-13T13:21:33.870,672485,1,38915,1826
2016-05-13T15:02:18.130,672506,1,38915,36873
2016-05-14T13:51:20.323,672584,1,38934,18546
2016-05-15T18:02:03.523,672780,1,38957,15930
2016-05-15T18:44:55.637,672801,3,38957,15930
2016-05-16T01:15:50.307,672832,1,38961,38938
2016-05-16T03:02:52.217,672834,1,38960,8577
2016-05-16T09:59:39.060,672856,3,38960,8577
2016-05-16T18:23:58.067,672899,1,38735,7936
2016-05-17T08:34:11.993,672964,1,38983,4685
2016-05-17T08:41:44.437,672966,1,38983,2787
2016-05-17T08:41:44.437,672967,1,38983,429
2016-05-17T12:45:00.820,672992,3,38735,7936
2016-05-17T16:40:51.070,673046,1,38994,9764
2016-05-18T17:05:23.997,673170,1,39023,4555
2016-05-18T17:05:23.997,673171,1,39023,12488
2016-05-19T02:13:58.700,673247,1,39027,17827
2016-05-19T02:13:58.700,673248,1,39027,31664
2016-05-19T21:27:45.097,673338,1,39021,15270
2016-05-20T06:52:44.363,673400,3,39021,15270
2016-05-20T08:16:48.413,673403,1,39050,5528
2016-05-20T18:46:13.157,673481,3,39050,5528
2016-05-22T03:25:25.253,673652,1,36796,38872
2016-05-23T03:18:05.313,673772,1,39091,9938
2016-05-23T09:02:38.910,673808,1,39038,38996
2016-05-23T11:38:13.090,673839,1,39095,39100
2016-05-23T11:40:13.770,673845,1,39100,39095
2016-05-23T12:52:46.947,673863,1,39098,7979
2016-05-23T12:52:46.947,673864,1,39098,1121
2016-05-23T12:52:46.947,673865,1,39098,23282
2016-05-23T12:52:46.947,673866,1,39098,15696
2016-05-23T12:52:46.947,673867,1,39098,6238
2016-05-23T12:52:46.947,673868,1,39098,5745
2016-05-23T12:54:17.260,673869,3,39100,39095
2016-05-23T12:55:29.027,673870,1,39090,7979
2016-05-23T12:55:29.027,673871,1,39090,1121
2016-05-23T12:55:29.027,673872,1,39090,23282
2016-05-23T12:55:29.027,673873,1,39090,15696
2016-05-23T12:55:29.027,673874,1,39090,6238
2016-05-23T12:55:29.027,673875,1,39090,5745
2016-05-24T02:27:58.370,673959,1,39113,21610
2016-05-24T06:58:12.197,673972,1,39115,478
2016-05-24T14:00:59.020,674009,3,39113,21610
2016-05-24T16:13:16.980,674023,1,39119,31494
2016-05-24T19:18:08.370,674038,1,39124,30255
2016-05-25T23:36:11.550,674189,1,39150,31361
2016-05-26T16:22:10.117,674283,1,39160,37191
2016-05-26T21:45:00.883,674318,1,39139,7936
2016-05-28T09:45:05.497,674487,1,39203,15973
2016-05-30T18:10:40.380,674816,1,39236,36034
2016-06-01T14:11:59.617,675013,1,39282,27
2016-06-02T00:34:10.593,675097,1,39300,10614
2016-06-02T11:42:46.847,675126,1,39307,16895
2016-06-02T20:35:12.507,675196,1,39309,38802
2016-06-03T01:00:29.830,675211,1,39316,350
2016-06-03T18:26:13.707,675331,1,39336,16678
2016-06-03T18:26:13.707,675332,1,39336,743
2016-06-03T19:43:28.710,675334,1,39335,15717
2016-06-06T05:03:28.223,678217,1,40373,24614
2016-06-06T12:56:22.947,678311,1,40385,4486
2016-06-06T14:23:25.703,678329,3,39307,16895
2016-06-06T14:26:16.690,678330,3,39276,1021
2016-06-06T14:26:54.597,678331,3,39335,15717
2016-06-07T09:50:06.993,678594,1,35338,40397
2016-06-07T15:05:30.523,678710,1,40406,39326
2016-06-07T22:47:25.970,678852,1,40415,21317
2016-06-08T18:13:06.380,679131,1,40429,31149
2016-06-08T22:28:10.490,679208,1,40433,40366
2016-06-09T00:46:20.660,679246,1,40439,9238
2016-06-09T01:01:52.550,679267,1,40439,9842
2016-06-09T03:47:03.983,679308,3,40439,9842
2016-06-09T04:31:02.717,679324,1,40444,21767
2016-06-09T04:49:14.570,679326,1,40429,16480
2016-06-09T11:50:34.180,679398,1,40454,15172
2016-06-09T12:42:00.980,679421,3,40454,15172
2016-06-09T14:24:30.293,679440,1,40433,4912
2016-06-09T19:36:04.077,679534,1,40465,40421
2016-06-09T22:03:30.620,679584,1,40460,2767
2016-06-09T22:18:13.853,679593,1,40468,2193
2016-06-09T22:18:13.853,679594,1,40468,17308
2016-06-09T22:18:13.853,679595,1,40468,32671
2016-06-10T00:26:46.693,679647,3,40460,2767
2016-06-10T19:09:00.890,679881,1,40486,14194
2016-06-11T01:11:19.293,679969,1,40491,12518
2016-06-11T22:57:42.023,680279,1,40508,37830
2016-06-11T23:07:46.953,680289,1,40507,20829
2016-06-11T23:07:46.953,680290,1,40507,6121
2016-06-11T23:08:35.910,680291,1,40507,35246
2016-06-12T19:53:39.017,680548,1,40494,990
2016-06-13T03:05:58.440,680690,3,40508,37830
2016-06-13T03:06:26.647,680691,3,39300,10614
2016-06-13T03:07:11.103,680692,3,40433,40366
2016-06-13T03:07:35.370,680693,3,40465,40421
2016-06-13T03:08:19.500,680694,3,40415,21317
2016-06-13T03:08:42.957,680695,3,40507,35246
2016-06-13T04:56:27.347,680706,1,40502,3394
2016-06-14T20:10:20.290,681208,1,40565,23751
2016-06-15T07:36:49.147,681364,1,40568,40540
2016-06-15T12:19:58.433,681402,3,40565,23751
2016-06-15T20:47:42.353,681527,1,40582,13294
2016-06-16T01:49:05.147,681596,3,40582,13294
2016-06-16T04:01:12.807,681622,1,40588,38469
2016-06-16T12:36:57.450,681717,1,40593,18637
2016-06-16T19:15:08.570,681847,1,40605,31124
2016-06-18T22:52:29.867,682549,1,40648,15204
2016-06-19T03:01:10.013,682591,3,40648,15204
2016-06-19T03:54:43.597,682596,1,40625,6288
2016-06-19T07:48:19.433,682634,1,40613,1073
2016-06-19T21:18:15.930,682890,1,40669,9238
2016-06-20T07:36:31.190,683032,1,39215,21227
2016-06-20T14:20:25.620,683106,1,40688,30543
2016-06-20T14:20:25.620,683107,1,40688,24226
2016-06-20T14:20:25.620,683108,1,40688,20629
2016-06-20T18:16:08.420,683172,3,40669,9238
2016-06-20T21:35:21.800,683244,1,40694,37227
2016-06-21T20:28:44.650,683606,1,40647,21293
2016-06-22T21:29:56.283,683930,1,40709,36375
2016-06-23T05:19:08.123,684027,1,40756,17536
2016-06-23T16:33:15.573,684223,3,40694,37227
2016-06-23T16:35:15.457,684224,3,40429,31149
2016-06-23T17:52:13.583,684256,3,40756,17536
2016-06-24T01:36:29.407,684387,1,40781,3724
2016-06-24T01:36:29.407,684388,1,40781,21288
2016-06-24T01:36:29.407,684389,1,40781,30887
2016-06-24T20:07:32.447,684559,1,40792,25215
2016-06-26T09:43:53.873,685030,1,40814,9238
2016-06-27T06:44:52.947,685308,1,40831,12536
2016-06-27T22:52:25.087,685504,1,40837,40619
2016-06-28T09:07:53.653,685616,1,40856,14541
2016-06-28T12:37:44.767,685659,3,40831,12536
2016-06-28T13:06:49.303,685662,1,40861,14429
2016-06-29T00:42:33.217,685749,1,40864,21886
2016-06-29T03:37:48.140,685802,1,40873,18470
2016-06-29T03:37:48.140,685803,1,40873,2781
2016-06-29T06:52:17.973,685819,1,40869,38960
2016-06-29T06:52:17.973,685820,1,40869,28603
2016-06-29T06:52:26.257,685821,1,40869,8577
2016-06-29T10:50:39.543,685832,1,40877,40613
2016-06-29T10:50:39.543,685833,1,40877,3408
2016-06-29T19:54:46.050,685937,1,40889,1426
2016-06-30T22:08:50.423,686149,1,40910,4979
2016-06-30T22:09:04.363,686150,1,40910,23160
2016-07-01T08:15:45.573,686235,3,40910,4979
2016-07-01T23:08:03.627,686436,1,40633,40861
2016-07-04T10:35:30.860,686773,1,40984,10785
2016-07-05T19:07:03.650,687013,3,40984,10785
2016-07-06T01:16:26.357,687050,1,41029,21399
2016-07-06T05:56:13.090,687054,1,515,39313
2016-07-06T19:07:39.390,687142,1,41040,22908
2016-07-06T20:28:18.420,687146,1,41040,2795
2016-07-06T20:28:18.420,687147,1,41040,1007
2016-07-06T20:28:18.420,687148,1,41040,257
2016-07-06T20:28:18.420,687149,1,41040,51
2016-07-06T20:28:18.420,687150,1,41040,11179
2016-07-08T14:46:49.770,687430,1,41096,39179
2016-07-08T20:28:48.707,687503,1,41091,7472
2016-07-09T05:36:34.537,687533,1,41096,5364
2016-07-09T07:09:20.710,687536,1,41096,3230
2016-07-10T02:21:04.467,687663,3,41091,7472
2016-07-10T06:48:16.893,687667,1,41132,41126
2016-07-11T00:09:06.323,687787,1,5006,1980
2016-07-12T23:12:52.807,688074,1,41206,15209
2016-07-13T02:50:41.147,688123,1,41202,32880
2016-07-15T00:50:47.023,688398,1,41254,9238
2016-07-15T22:46:15.213,688535,1,41267,16597
2016-07-16T06:50:15.463,688563,3,41267,16597
2016-07-18T02:12:37.790,688815,1,41306,21421
2016-07-18T20:45:28.443,688935,1,41292,13826
2016-07-19T01:05:42.097,688956,1,41326,7979
2016-07-19T01:05:42.097,688957,1,41326,1121
2016-07-19T01:05:42.097,688958,1,41326,23282
2016-07-19T01:05:42.097,688959,1,41326,15696
2016-07-19T01:05:42.097,688960,1,41326,6238
2016-07-19T01:05:42.097,688961,1,41326,5745
2016-07-20T02:33:53.780,689117,1,41340,41237
2016-07-20T03:17:20.703,689127,1,41353,9238
2016-07-20T05:29:31.507,689139,1,41336,9043
2016-07-20T07:21:37.887,689155,1,41360,2767
2016-07-20T09:53:41.710,689186,1,41365,852
2016-07-20T09:53:41.710,689187,1,41365,41336
2016-07-20T11:50:46.323,689214,1,852,41365
2016-07-21T01:53:44.083,689391,1,41393,540
2016-07-21T03:18:47.867,689408,1,41393,10614
2016-07-22T02:18:39.363,689503,1,41406,14372
2016-07-22T12:51:12.627,689577,1,41406,12707
2016-07-22T15:11:40.077,689599,1,41418,28886
2016-07-22T15:11:40.077,689600,1,41418,28827
2016-07-23T04:55:08.573,689685,3,41393,10614
2016-07-23T09:56:59.850,689714,1,41426,1256
2016-07-23T21:45:30.140,689765,1,41435,15594
2016-07-24T00:47:20.783,689874,1,41437,9238
2016-07-24T01:40:09.067,689878,3,41435,15594
2016-07-25T01:35:51.440,689976,1,41443,24925
2016-07-25T06:41:08.297,690010,1,40387,170
2016-07-25T07:42:58.090,690024,1,41452,7092
2016-07-25T07:46:07.673,690025,3,41452,7092
2016-07-25T09:10:52.203,690052,3,41443,24925
2016-07-25T11:55:00.017,690076,1,41456,1648
2016-07-25T21:42:55.940,690178,1,41456,4298
2016-07-26T00:05:27.087,690205,1,41471,32909
2016-07-26T05:12:17.563,690222,1,41456,41453
2016-07-26T08:26:44.367,690243,1,41479,5795
2016-07-26T15:33:51.603,690308,1,41482,30450
2016-07-26T15:38:57.033,690309,1,41486,15267
2016-07-26T17:05:26.053,690313,1,41486,16650
2016-07-26T18:12:20.900,690328,1,41495,15594
2016-07-26T18:18:43.950,690329,3,41495,15594
2016-07-26T19:19:49.497,690335,1,41486,41353
2016-07-27T08:56:06.143,690384,1,41471,220
2016-07-27T20:05:49.477,690451,1,41512,37955
2016-07-28T19:13:18.657,690551,1,41396,4508
2016-07-28T19:38:47.640,690553,3,41486,41353
2016-07-28T19:40:07.737,690554,3,40387,170
2016-07-29T17:02:44.710,690645,3,41512,37955
2016-08-01T05:44:40.183,690986,1,41585,13469
2016-08-01T05:44:40.183,690987,1,41585,16551
2016-08-01T05:44:40.183,690988,1,41585,25142
2016-08-01T12:56:52.807,691005,3,41456,4298
2016-08-04T08:17:51.680,693940,1,24954,21886
2016-08-05T08:44:18.483,694259,1,41671,18255
2016-08-05T16:12:44.013,694362,1,41679,30962
2016-08-05T18:40:57.397,694409,3,41671,18255
2016-08-07T12:11:08.043,694897,1,41699,12650
2016-08-08T05:54:12.183,695150,1,41719,2591
2016-08-08T07:49:27.103,695164,1,20276,244
2016-08-08T09:14:54.597,695176,3,41479,5795
2016-08-08T15:40:08.810,695236,1,41542,21029
2016-08-09T02:56:12.057,695418,1,41741,2591
2016-08-09T05:06:32.660,695432,3,41719,2591
2016-08-09T10:39:16.047,695467,3,41741,2591
2016-08-09T16:40:10.253,695567,1,41745,995
2016-08-09T23:15:44.640,695700,1,41766,10396
2016-08-10T00:05:36.283,695720,1,41766,13619
2016-08-10T01:27:39.740,695739,3,41745,995
2016-08-11T00:00:01.303,696152,1,41781,244
2016-08-11T01:52:56.783,696163,1,41698,36548
2016-08-11T02:57:44.070,696168,1,41698,244
2016-08-12T11:12:10.547,696544,1,41821,24407
2016-08-13T23:37:00.947,697024,1,41857,41695
2016-08-14T00:13:56.617,697027,3,41857,41695
2016-08-15T04:37:16.880,697355,1,41877,4423
2016-08-16T10:20:52.357,697768,3,41877,4423
2016-08-18T10:42:24.660,698288,1,41931,25573
2016-08-18T11:42:23.540,698294,1,41940,36494
2016-08-18T14:13:23.130,698330,1,41949,5739
2016-08-18T14:13:23.130,698331,1,41949,7669
2016-08-18T14:13:23.130,698332,1,41949,235
2016-08-18T16:17:32.697,698395,1,41941,29438
2016-08-18T17:00:32.963,698397,1,41955,244
